price_in_rp,district,city,lat,long,facilities,property_type,ads_id,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,year_built,property_condition,building_orientation,garages,furnishing
1920000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10984655,2.0,3.0,167.0,160.0,1.0,shm - sertifikat hak milik,4400.0,0.0,0.0,1.0,,bagus,barat,0.0,unfurnished
2040000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10612821,2.0,2.0,113.0,150.0,0.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1560000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10740314,3.0,3.0,72.0,140.0,1.0,shm - sertifikat hak milik,3500.0,1.0,0.0,2.0,,bagus,barat,0.0,unfurnished
1920000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10984625,2.0,3.0,167.0,160.0,1.0,shm - sertifikat hak milik,4400.0,0.0,0.0,1.0,,bagus,barat,0.0,unfurnished
1100000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10873585,3.0,3.0,96.0,75.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,,0.0,unfurnished
1100000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10867982,3.0,3.0,96.0,75.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,,0.0,unfurnished
1560000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10988652,3.0,3.0,72.0,140.0,1.0,shm - sertifikat hak milik,3500.0,1.0,0.0,2.0,,bagus,barat,0.0,unfurnished
1500000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10996798,4.0,3.0,151.0,150.0,2.0,shm - sertifikat hak milik,7700.0,1.0,0.0,2.0,,bagus,selatan,0.0,unfurnished
1980000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10612806,3.0,2.0,95.0,105.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
699000000.0,Limo, Depok,-6.3663035,106.7796109,"Track Lari,  AC, Kitchen Set, Pemanas Air, Ac, One Gate System, Jogging Track",rumah,hos11244540,3.0,2.0,42.0,66.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,,1.0,semi furnished
960000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10898531,2.0,1.0,108.0,90.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,bagus,,0.0,unfurnished
1100000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10873638,3.0,3.0,96.0,75.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,,0.0,unfurnished
1920000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10984619,2.0,3.0,167.0,160.0,1.0,shm - sertifikat hak milik,4400.0,0.0,0.0,1.0,,bagus,barat,0.0,unfurnished
2040000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10613203,2.0,2.0,113.0,150.0,0.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1560000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10988651,3.0,3.0,72.0,140.0,1.0,shm - sertifikat hak milik,3500.0,1.0,0.0,2.0,,bagus,barat,0.0,unfurnished
1500000000.0,Limo, Depok,-6.3663035,106.7796109,"Tempat Jemuran, Taman, Keamanan 24 jam",rumah,hos11167332,4.0,3.0,151.0,150.0,2.0,shm - sertifikat hak milik,7700.0,1.0,0.0,2.0,,bagus,selatan,0.0,unfurnished
2040000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10507018,2.0,2.0,113.0,150.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1650000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10703039,3.0,3.0,78.0,110.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1500000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10996785,4.0,3.0,151.0,150.0,2.0,shm - sertifikat hak milik,7700.0,1.0,0.0,2.0,,bagus,selatan,0.0,unfurnished
1410000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10612894,3.0,3.0,180.0,112.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1500000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10917899,4.0,3.0,151.0,150.0,2.0,shm - sertifikat hak milik,7700.0,1.0,0.0,2.0,,bagus,selatan,0.0,unfurnished
1100000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10873673,3.0,3.0,96.0,75.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,,0.0,unfurnished
1410000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10404775,3.0,3.0,112.0,180.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1410000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10613127,3.0,3.0,112.0,180.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1920000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10820981,2.0,3.0,167.0,160.0,1.0,shm - sertifikat hak milik,4400.0,0.0,0.0,1.0,,bagus,barat,0.0,unfurnished
1560000000.0,Limo, Depok,-6.3663035,106.7796109,"Keamanan, Taman",rumah,hos10740173,3.0,3.0,72.0,140.0,1.0,shm - sertifikat hak milik,3500.0,1.0,0.0,2.0,,bagus,barat,0.0,unfurnished
295000000.0,Limo, Depok,-6.3663035,106.7796109,Taman,rumah,hos10680431,2.0,1.0,70.0,45.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2019.0,butuh renovasi,,0.0,unfurnished
1720000000.0,Limo, Depok,-6.3663035,106.7796109," Dapur bersih dan kotor,  Taman,  Living room, Servis Area,  Basement, Gudang,  Garasi",rumah,hos11365815,3.0,3.0,84.0,155.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,3.0,2022.0,unfurnished,,4.0,baru
1430000000.0,Limo, Depok,-6.3663035,106.7796109," One gate system,  Swimming Pool, Security 24 jam,  clubhouse, CCTV",rumah,hos11365829,4.0,3.0,67.0,90.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2021.0,unfurnished,,1.0,baru
2900000000.0,Limo, Depok,-6.3663035,106.7796109,"Full kitchen set, Lemari kayu,  AC 3 unit,  water heater",rumah,hos11365837,3.0,3.0,305.0,200.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,2016.0,semi furnished,,1.0,baru
1500000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10612584,3.0,3.0,164.0,104.0,0.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1020000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10612783,2.0,1.0,86.0,50.0,0.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,,,1.0,unfurnished
1500000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10612824,3.0,3.0,164.0,104.0,0.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
900000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10613233,3.0,2.0,119.0,90.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,,,1.0,unfurnished
840000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos11036221,2.0,1.0,84.0,48.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus,barat daya,0.0,unfurnished
840000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10835787,2.0,1.0,84.0,48.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus,barat daya,0.0,unfurnished
800000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos11036459,2.0,1.0,96.0,71.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus,selatan,0.0,unfurnished
1020000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10569466,2.0,1.0,86.0,50.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,,,1.0,unfurnished
945000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10023532,2.0,1.0,105.0,60.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,,,1.0,unfurnished
1020000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10676074,3.0,2.0,120.0,140.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,bagus,selatan,1.0,unfurnished
945000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10023053,2.0,1.0,105.0,60.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,,,1.0,unfurnished
1500000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10613202,3.0,3.0,164.0,104.0,0.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
897000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10237133,3.0,2.0,90.0,70.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,,1.0,unfurnished
900000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10561685,3.0,2.0,119.0,90.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,,,1.0,unfurnished
1200000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10835146,2.0,2.0,90.0,135.0,1.0,shm - sertifikat hak milik,4400.0,0.0,0.0,2.0,,bagus,tenggara,0.0,unfurnished
840000000.0,Tapos, Depok,-6.4213209,106.885539,"Taman, Keamanan 24 jam",rumah,hos11046724,2.0,1.0,84.0,48.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus,barat daya,0.0,unfurnished
1200000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10612781,2.0,3.0,98.0,78.0,0.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,,,1.0,unfurnished
1020000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10676136,3.0,2.0,120.0,140.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,bagus,selatan,1.0,unfurnished
1500000000.0,Tapos, Depok,-6.4213209,106.885539,"Keamanan, Taman",rumah,hos10505990,3.0,3.0,164.0,104.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1300000000.0,Tapos, Depok,-6.4213209,106.885539,"Tempat Jemuran, Lapangan Bulu Tangkis,  Akses Parkir,  One Gate System,  Track Lari, Masjid, Keamanan 24 jam,  Taman,  Playground, Jalur Telepon, Lapangan Basket",rumah,hos11368409,3.0,3.0,220.0,180.0,2.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus,,0.0,unfurnished
1000000000.0,Tapos, Depok,-6.4213209,106.885539,"Tempat Jemuran, Masjid, Lapangan Tenis, Taman",rumah,hos11368169,3.0,2.0,140.0,140.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,2.0,unfurnished
1850000000.0,Tapos, Depok,-6.4213209,106.885539," Jalur Telepon,  Ac, Tempat Jemuran, Lapangan Tenis,  AC, Kolam Renang,  Taman, Pemanas Air, Wastafel, Jalur Telepon, Keamanan",rumah,hos11367154,4.0,3.0,160.0,230.0,1.0,shm - sertifikat hak milik,3500.0,1.0,1.0,2.0,,bagus,,1.0,semi furnished
1080000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam",rumah,hos11276487,2.0,1.0,90.0,70.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,barat daya,0.0,unfurnished
2280000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10989034,3.0,4.0,180.0,200.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,tenggara,1.0,unfurnished
900000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10612792,3.0,2.0,119.0,90.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,,,1.0,unfurnished
900000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10561816,3.0,2.0,119.0,90.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,,,1.0,unfurnished
870000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran,  CCTV, Taman, Wastafel, AC,  Masjid,  Keamanan",rumah,hos9264898,3.0,2.0,71.0,61.0,2.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,bagus,,2.0,unfurnished
1080000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10675965,2.0,1.0,90.0,70.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,barat daya,1.0,unfurnished
1080000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10675932,2.0,1.0,90.0,70.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,2.0,,bagus,barat daya,1.0,unfurnished
2280000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10989035,3.0,4.0,180.0,200.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,tenggara,1.0,unfurnished
1560000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos11035877,3.0,3.0,115.0,145.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,barat,0.0,unfurnished
900000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam",rumah,hos11056432,2.0,2.0,90.0,45.0,1.0,shm - sertifikat hak milik,1300.0,1.0,0.0,1.0,,bagus,utara,0.0,unfurnished
1800000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam",rumah,hos11254257,3.0,3.0,106.0,150.0,1.0,shm - sertifikat hak milik,3500.0,1.0,0.0,2.0,,bagus,,0.0,unfurnished
1800000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10612591,3.0,3.0,106.0,150.0,0.0,shm - sertifikat hak milik,3300.0,1.0,0.0,2.0,,bagus,,1.0,unfurnished
1800000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam",rumah,hos11254244,3.0,3.0,106.0,150.0,1.0,shm - sertifikat hak milik,3500.0,1.0,0.0,2.0,,bagus,,0.0,unfurnished
1800000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10612832,3.0,3.0,106.0,150.0,0.0,shm - sertifikat hak milik,3500.0,1.0,0.0,2.0,,bagus,,1.0,unfurnished
2040000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10847896,3.0,3.0,150.0,115.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,1.0,,bagus,barat,0.0,unfurnished
4200000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam",rumah,hos11170453,3.0,4.0,194.0,120.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,tenggara,0.0,unfurnished
658000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Track Lari,  One Gate System, Keamanan 24 jam, Taman, Wastafel, CCTV",rumah,hos11167976,2.0,2.0,55.0,55.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,,0.0,unfurnished
2280000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10989032,3.0,4.0,180.0,200.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,tenggara,1.0,unfurnished
780000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10988410,3.0,1.0,98.0,68.0,1.0,hgb - hak guna bangunan,1300.0,1.0,0.0,1.0,,bagus,,0.0,unfurnished
1560000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam",rumah,hos11167891,3.0,3.0,115.0,145.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,barat,0.0,unfurnished
900000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam",rumah,hos11056428,2.0,2.0,90.0,45.0,1.0,shm - sertifikat hak milik,1300.0,1.0,0.0,1.0,,bagus,utara,0.0,unfurnished
1560000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos11035871,3.0,3.0,115.0,145.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,barat,0.0,unfurnished
900000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam",rumah,hos11056431,2.0,2.0,90.0,45.0,1.0,shm - sertifikat hak milik,1300.0,1.0,0.0,1.0,,bagus,utara,0.0,unfurnished
2040000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10847895,3.0,3.0,150.0,115.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,1.0,,bagus,barat,0.0,unfurnished
900000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10820699,2.0,2.0,90.0,45.0,1.0,shm - sertifikat hak milik,1300.0,1.0,0.0,1.0,,bagus,utara,0.0,unfurnished
2280000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10836643,3.0,4.0,180.0,200.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,tenggara,1.0,unfurnished
1560000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10867346,3.0,3.0,115.0,145.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,barat,0.0,unfurnished
4200000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Keamanan, Taman",rumah,hos10681745,3.0,4.0,194.0,120.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,tenggara,1.0,unfurnished
800000000.0,Sukmajaya, Depok,-6.3977255,106.8427795," AC,  CCTV, Taman,  Masjid, Keamanan",rumah,hos9671070,3.0,2.0,70.0,68.0,2.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,bagus sekali,timur,2.0,unfurnished
556000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran, Taman, AC",rumah,hos11265520,2.0,2.0,55.0,55.0,0.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,,0.0,unfurnished
651000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran, Track Lari,  One Gate System, Keamanan 24 jam, Taman, AC",rumah,hos11335220,2.0,2.0,54.0,55.0,2.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,,0.0,furnished
995000000.0,Sukmajaya, Depok,-6.3977255,106.8427795,"Tempat Jemuran,  Ac,  Akses Parkir,  One Gate System,  AC, Masjid, Kitchen Set, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV, Wastafel, Jalur Telepon,  Keamanan",rumah,hos11368311,3.0,2.0,72.0,70.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,bagus,barat,1.0,unfurnished
1200000000.0,Rangkapanjaya, Depok,-6.3992555,106.7888555,"Keamanan, Taman",rumah,hos10612705,3.0,3.0,120.0,100.0,0.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,,,1.0,unfurnished
1200000000.0,Rangkapanjaya, Depok,-6.3992555,106.7888555,"Keamanan, Taman",rumah,hos10612947,3.0,3.0,120.0,100.0,0.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,,,1.0,unfurnished
1100000000.0,Rangkapanjaya, Depok,-6.3992555,106.7888555,"Tempat Jemuran,  One Gate System, Keamanan 24 jam,  Taman, Taman, Wastafel, AC, CCTV, Jalur Telepon, Keamanan",rumah,hos7573492,3.0,4.0,72.0,105.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2021.0,bagus,selatan,1.0,unfurnished
485000000.0,Rangkapanjaya, Depok,-6.3992555,106.7888555," AC, Masjid,  CCTV, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Bola,  Akses Parkir,  One Gate System, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Kitchen Set,  Mesin Cuci,  Track Lari",rumah,hos11325208,2.0,1.0,84.0,55.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,selatan,0.0,unfurnished
1400000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10023348,3.0,2.0,78.0,120.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,,,1.0,unfurnished
1980000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10612564,3.0,2.0,95.0,105.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1650000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10997199,3.0,3.0,78.0,110.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,0.0,unfurnished
1680000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10807875,3.0,2.0,152.0,88.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,1.0,,bagus,timur,0.0,unfurnished
750000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10916460,1.0,1.0,72.0,43.0,1.0,shm - sertifikat hak milik,1300.0,1.0,0.0,1.0,,bagus,timur laut,0.0,unfurnished
950000000.0,Cinere, Depok,-6.332401,106.7907829,"Tempat Jemuran, Lapangan Bulu Tangkis,  Akses Parkir,  One Gate System, Masjid,  Lapangan Voli, Keamanan 24 jam,  Taman, Taman, Wastafel,  Keamanan, Lapangan Basket",rumah,hos11244457,2.0,2.0,85.0,100.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,butuh renovasi,timur,0.0,unfurnished
6500000000.0,Cinere, Depok,-6.332401,106.7907829,"Taman, Keamanan 24 jam",rumah,hos10374928,5.0,5.0,468.0,400.0,2.0,shm - sertifikat hak milik,3500.0,2.0,1.0,2.0,,bagus,,2.0,semi furnished
1400000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10023580,3.0,2.0,78.0,120.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,,,1.0,unfurnished
1150000000.0,Cinere, Depok,-6.332401,106.7907829,"Tempat Jemuran,  Akses Parkir,  One Gate System,  AC, Masjid, Kitchen Set, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV, Ac,  Playground, Wastafel,  Masjid, Jalur Telepon,  Keamanan",rumah,hos11245467,3.0,3.0,72.0,110.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,2022.0,baru,,1.0,unfurnished
960000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10898629,2.0,1.0,90.0,60.0,1.0,,1300.0,0.0,0.0,1.0,,bagus,,0.0,unfurnished
1400000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10023103,3.0,2.0,78.0,120.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,,,1.0,unfurnished
1980000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10613220,3.0,2.0,95.0,105.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
2520000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10613255,4.0,3.0,150.0,200.0,0.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,,,1.0,unfurnished
1560000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10023045,3.0,2.0,109.0,90.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,,,2.0,unfurnished
1500000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10917936,4.0,3.0,151.0,150.0,2.0,shm - sertifikat hak milik,7700.0,1.0,0.0,2.0,,bagus,selatan,0.0,unfurnished
1920000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10821018,2.0,3.0,167.0,160.0,1.0,shm - sertifikat hak milik,4400.0,0.0,0.0,1.0,,bagus,barat,0.0,unfurnished
1560000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10740206,3.0,3.0,72.0,140.0,1.0,shm - sertifikat hak milik,3500.0,1.0,0.0,2.0,,bagus,barat,0.0,unfurnished
1400000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos9909636,3.0,2.0,78.0,120.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,,,1.0,unfurnished
2520000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10577209,4.0,3.0,150.0,200.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,,,1.0,unfurnished
2520000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10606246,4.0,3.0,132.0,125.0,1.0,shm - sertifikat hak milik,5500.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1980000000.0,Cinere, Depok,-6.332401,106.7907829,"Keamanan, Taman",rumah,hos10529642,3.0,2.0,95.0,105.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
